PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
TyreseHaliburton,31,2,5,9,5,11,6,6,12,34,50.0,100.0,0,2,0,1,3,1,21,39,IndianaPacers
BennedictMathurin,16,1,4,7,2,2,2,2,3,25,66.7,100.0,0,1,1,0,0,4,-3,16,IndianaPacers
ObiToppin,15,8,3,6,2,6,3,4,4,27,41.7,75.0,3,5,0,1,0,3,-6,20,IndianaPacers
MylesTurner,15,7,5,5,1,4,2,4,2,30,66.7,50.0,0,7,2,0,2,4,15,19,IndianaPacers
BruceBrown,15,5,5,6,0,1,5,6,2,28,71.4,83.3,0,5,4,0,0,6,4,15,IndianaPacers
JalenSmith,13,7,4,4,1,4,2,2,3,19,62.5,100.0,2,5,1,0,0,2,23,19,IndianaPacers
BuddyHield,10,0,1,4,2,4,2,3,0,13,37.5,66.7,0,0,0,1,0,1,1,5,IndianaPacers
AaronNesmith,9,4,3,3,1,1,0,0,2,22,100.0,0.0,0,4,0,3,0,2,18,18,IndianaPacers
IsaiahJackson,9,4,4,6,0,0,1,1,3,18,66.7,100.0,2,2,1,1,0,3,-3,14,IndianaPacers
T.J.McConnell,6,6,2,5,0,1,2,2,3,19,33.3,100.0,0,6,1,0,0,1,3,10,IndianaPacers
JaraceWalker,3,0,0,0,0,0,3,4,0,2,0.0,75.0,0,0,0,0,0,0,-5,2,IndianaPacers
JordanNwora,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,-3,0,IndianaPacers
BenSheppard,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0,0,0,0,0,0,-5,-1,IndianaPacers
IndianaPacers,142,47,36,55,14,35,28,34,34,240,55.6,0.0,9,38,11,7,5,27,60,176,IndianaPacers
GiannisAntetokounmpo,26,11,7,11,1,2,9,13,8,36,61.5,69.2,0,11,3,2,1,2,-12,36,MilwaukeeBucks
DamianLillard,23,2,4,10,2,8,9,10,5,36,33.3,90.0,1,1,2,3,0,3,-22,18,MilwaukeeBucks
KhrisMiddleton,19,6,3,6,4,7,1,1,7,32,53.8,100.0,1,5,4,0,2,2,-15,24,MilwaukeeBucks
BrookLopez,16,5,4,7,2,4,2,3,1,28,54.5,66.7,3,2,2,0,0,3,-22,14,MilwaukeeBucks
MarJonBeauchamp,12,3,6,6,0,3,0,0,1,21,66.7,0.0,1,2,1,0,0,1,-1,12,MilwaukeeBucks
BobbyPortis,9,6,4,8,0,2,1,2,1,20,40.0,50.0,3,3,0,0,1,1,-1,10,MilwaukeeBucks
MalikBeasley,8,1,1,3,2,5,0,0,1,23,37.5,0.0,0,1,0,0,0,4,-17,5,MilwaukeeBucks
AndreJacksonJr.,7,2,2,2,1,2,0,0,2,14,75.0,0.0,0,2,1,1,0,1,14,10,MilwaukeeBucks
CameronPayne,7,1,1,1,1,2,2,3,2,10,66.7,66.7,0,1,0,0,0,3,5,8,MilwaukeeBucks
PatConnaughton,3,2,0,1,1,2,0,0,1,14,33.3,0.0,1,1,0,0,0,3,-4,4,MilwaukeeBucks
ChrisLivingston,0,1,0,0,0,0,0,0,1,2,0.0,0.0,0,1,0,0,0,0,5,2,MilwaukeeBucks
ThanasisAntetokounmpo,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0,1,0,0,0,2,5,1,MilwaukeeBucks
RobinLopez,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0,1,0,0,0,0,5,1,MilwaukeeBucks
MilwaukeeBucks,130,44,32,55,14,37,24,32,30,240,50.0,0.0,12,32,13,6,4,25,-60,145,MilwaukeeBucks
