PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
ScootHenderson,33,7,7,22,4,9,7,9,9,40,35.5,77.8,4,3,3,3,0,3,-12,27,PortlandTrailBlazers
AnferneeSimons,28,5,2,6,6,12,6,7,5,41,44.4,85.7,0,5,3,0,0,2,-11,24,PortlandTrailBlazers
DuopReath,17,6,5,9,2,6,1,1,1,39,46.7,100.0,2,4,2,2,1,4,-2,17,PortlandTrailBlazers
KrisMurray,13,1,2,3,3,6,0,1,3,37,55.6,0.0,0,1,3,3,0,2,-9,12,PortlandTrailBlazers
JabariWalker,11,8,2,3,2,3,1,2,1,29,66.7,50.0,2,6,1,0,0,2,-15,16,PortlandTrailBlazers
RayanRupert,11,5,1,2,3,3,0,0,2,14,80.0,0.0,2,3,1,0,0,2,4,16,PortlandTrailBlazers
ToumaniCamara,2,2,1,2,0,2,0,0,2,23,25.0,0.0,2,0,0,0,0,1,-6,3,PortlandTrailBlazers
JustinMinaya,1,2,0,0,0,1,1,2,0,17,0.0,50.0,0,2,0,0,0,5,-4,1,PortlandTrailBlazers
PortlandTrailBlazers,116,41,20,47,20,42,16,22,23,240,44.9,0.0,14,27,13,8,1,21,-55,116,PortlandTrailBlazers
DevinBooker,34,6,13,16,1,6,5,5,7,39,63.6,100.0,0,6,0,0,0,2,17,39,PhoenixSuns
BradleyBeal,23,4,5,7,4,6,1,3,5,37,69.2,33.3,0,4,4,2,0,4,4,24,PhoenixSuns
KevinDurant,21,5,6,11,2,5,3,3,6,38,50.0,100.0,1,4,3,0,0,4,0,21,PhoenixSuns
GraysonAllen,20,4,0,0,4,6,8,8,1,33,66.7,100.0,1,3,4,0,2,2,13,21,PhoenixSuns
JusufNurkic,14,13,5,8,0,0,4,6,1,27,62.5,66.7,4,9,1,3,1,3,18,26,PhoenixSuns
ChimezieMetu,8,3,2,2,1,1,1,2,0,17,100.0,50.0,0,3,0,1,2,3,1,13,PhoenixSuns
KeitaBates-Diop,4,2,2,2,0,1,0,0,3,13,66.7,0.0,1,1,0,0,0,1,5,8,PhoenixSuns
EricGordon,3,2,0,1,1,3,0,0,4,24,25.0,0.0,0,2,0,1,0,0,-1,7,PhoenixSuns
JoshOkogie,0,1,0,0,0,0,0,0,0,7,0.0,0.0,0,1,0,0,0,1,-6,1,PhoenixSuns
DrewEubanks,0,1,0,1,0,0,0,0,0,4,0.0,0.0,0,1,0,0,0,0,4,0,PhoenixSuns
PhoenixSuns,127,46,33,48,13,28,22,27,27,240,60.5,0.0,11,35,12,7,5,20,55,160,PhoenixSuns
